epoch,reward_total,policy_loss,value_loss,total_loss
1,-125.40000000000218,-0.08571003377437592,12.016651153564453,5.902156352996826
2,-85.07500000000003,0.19312357902526855,17.396047592163086,8.871333122253418
3,87.6500000000006,-0.13400715589523315,7.420781135559082,3.556455135345459
4,86.35000000000018,0.13952387869358063,12.991739273071289,6.614776611328125
5,-107.35000000000146,-0.07688548415899277,16.53506851196289,8.17129135131836
6,-9.624999999999707,-0.05003003776073456,10.07426929473877,4.967644214630127
7,40.47500000000035,0.07652682811021805,13.344440460205078,6.72900390625
8,-60.17499999999925,-0.1256512999534607,12.814353942871094,6.261641979217529
9,-11.274999999999771,-0.07936815917491913,15.719124794006348,7.759718418121338
10,-74.45000000000088,0.12334851175546646,22.445791244506836,11.326737403869629
11,59.150000000000894,-0.0041198693215847015,11.499700546264648,5.725488662719727
12,40.32500000000072,0.03189517557621002,14.7289400100708,7.376075267791748
13,-32.024999999999714,0.004383128136396408,14.000877380371094,6.983609676361084
14,-15.6499999999999,-0.06504375487565994,11.67625904083252,5.7533416748046875
15,-22.000000000000053,0.08001451194286346,19.783767700195312,9.952012062072754
16,70.99999999999919,0.021103642880916595,7.903926849365234,3.9531261920928955
17,47.850000000001074,-0.016656173393130302,11.72004222869873,5.823830604553223
18,-1.1999999999991238,-0.008304940536618233,19.33292007446289,9.639368057250977
19,78.40000000000028,-0.0024750754237174988,18.93966293334961,9.448027610778809
20,98.55000000000035,0.012734610587358475,12.841520309448242,6.415133953094482
21,56.57500000000164,-0.19700539112091064,8.108682632446289,3.8388702869415283
22,-11.199999999999806,-0.0471990592777729,13.314299583435059,6.591367244720459
23,13.925000000000189,0.07069869339466095,23.25567626953125,11.679591178894043
24,-110.67500000000086,-0.14355069398880005,16.278362274169922,7.97698974609375
25,-44.750000000000014,-0.07171856611967087,22.81749725341797,11.318132400512695
26,94.32500000000081,-0.08970922231674194,6.1124114990234375,2.948197841644287
27,-33.64999999999928,-0.11694002151489258,12.22074031829834,5.9750823974609375
28,29.15000000000042,-0.05937667191028595,11.31528377532959,5.580264091491699
29,-73.07500000000013,0.21632559597492218,33.40008544921875,16.898509979248047
30,21.80000000000024,0.13255436718463898,18.013023376464844,9.122180938720703
31,94.22499999999987,-0.13826793432235718,5.59183406829834,2.6395552158355713
32,-73.75000000000125,0.021598100662231445,22.034231185913086,11.02026653289795
33,91.62499999999832,0.026903830468654633,19.595932006835938,9.805631637573242
34,-105.10000000000018,0.02307167276740074,26.892711639404297,13.450571060180664
35,-58.450000000000905,-0.11423216760158539,11.111373901367188,5.422518253326416
36,-86.25000000000006,-0.18484391272068024,10.512593269348145,5.053737640380859
37,39.45000000000058,0.09575791656970978,23.011869430541992,11.582051277160645
38,31.625000000000487,0.15984585881233215,17.718387603759766,8.999075889587402
39,-60.87499999999971,-0.04866331070661545,16.482627868652344,8.173115730285645
40,-34.749999999999744,0.20657876133918762,37.554283142089844,18.964372634887695
41,-28.29999999999968,0.10996843874454498,24.89108657836914,12.535666465759277
42,-31.74999999999947,0.10290680825710297,24.25528335571289,12.210891723632812
43,-55.250000000000135,-0.10593358427286148,14.579449653625488,7.164112567901611
44,-19.099999999999913,-0.05019550025463104,9.632381439208984,4.745935440063477
45,4.725000000000956,-0.011656662449240685,17.748104095458984,8.842842102050781
46,-25.199999999999672,-0.02551821805536747,15.370983123779297,7.640023231506348
47,-82.87499999999946,-0.16283303499221802,17.089996337890625,8.363068580627441
48,34.67500000000072,-0.047697536647319794,12.896105766296387,6.38004732131958
49,13.674999999999963,0.049891866743564606,14.480161666870117,7.2701029777526855
50,51.82500000000038,0.004780806601047516,14.474494934082031,7.2219343185424805
51,8.424999999999931,-0.06042957305908203,14.946138381958008,7.392832279205322
52,-170.35000000000144,0.01519821584224701,35.50263214111328,17.74706268310547
53,96.99999999999851,-0.1523004174232483,3.1267318725585938,1.3907665014266968
54,-77.32500000000029,0.19600674510002136,29.66743278503418,15.009580612182617
55,-65.0749999999999,-0.05825536698102951,12.961321830749512,6.402808666229248
56,5.600000000000446,-0.03316773474216461,12.456706047058105,6.175117015838623
57,-18.549999999999585,0.199111208319664,24.640230178833008,12.499199867248535
58,-28.949999999999296,0.014228686690330505,15.55868911743164,7.773126602172852
59,-62.97499999999913,0.15109337866306305,25.761581420898438,13.012304306030273
60,-3.299999999999938,0.09094429761171341,18.26363754272461,9.202305793762207
61,-36.5749999999994,-0.14661259949207306,7.974362373352051,3.821046829223633
62,35.77500000000072,-0.11627107858657837,11.901931762695312,5.814330577850342
63,-159.02500000000202,-0.05870303139090538,19.369726181030273,9.606903076171875
64,-140.72500000000136,0.10135646164417267,25.355628967285156,12.759775161743164
65,108.82499999999914,-0.045168839395046234,11.149864196777344,5.510138034820557
66,-72.57500000000009,-0.026859737932682037,14.737334251403809,7.32308292388916
67,-23.924999999999592,-0.12466581910848618,10.66378402709961,5.187954425811768
68,32.05000000000052,-0.1467275172472,4.231146812438965,1.949647068977356
69,-7.074999999999857,-0.14581862092018127,13.187516212463379,6.4276909828186035
70,2.875000000000127,-0.06959206610918045,10.243965148925781,5.032724857330322
71,-155.42500000000214,0.09404142200946808,24.966352462768555,12.557088851928711
72,-150.10000000000133,-0.1486157923936844,20.207353591918945,9.935588836669922
73,48.95000000000038,0.12137112021446228,13.48594856262207,6.844977378845215
74,-110.825,0.022189456969499588,26.522798538208008,13.264681816101074
75,76.67499999999933,-0.16028954088687897,4.1418304443359375,1.889960527420044
76,21.750000000000593,0.28319251537323,23.25799560546875,11.892382621765137
77,-0.49999999999958555,-0.08122565597295761,12.169740676879883,5.983613014221191
78,-124.300000000002,0.04879642277956009,21.77337646484375,10.915889739990234
79,44.1250000000004,-0.16290318965911865,7.52345609664917,3.579296827316284
80,-62.05000000000048,0.009271450340747833,15.922404289245605,7.950386047363281
81,-10.499999999999732,0.0264892578125,13.352389335632324,6.682719707489014
82,-94.82500000000103,-0.03266042470932007,18.55221176147461,9.223797798156738
83,25.425000000000367,-0.07123653590679169,8.01425552368164,3.917337656021118
84,-10.149999999999931,0.16115093231201172,24.924911499023438,12.60461711883545
85,-168.9000000000022,-0.0013292822986841202,21.61557388305664,10.787976264953613
86,-4.049999999999417,-0.056035034358501434,8.068930625915527,3.9602842330932617
87,-49.949999999999164,-0.13269373774528503,11.507146835327148,5.602761745452881
88,-13.250000000000036,-0.11842700839042664,11.84027099609375,5.783637523651123
