epoch,reward_total,policy_loss,value_loss,total_loss
73,-41.24999999999957,-0.08312593400478363,17.709489822387695,8.751397132873535
74,-126.87499999999997,-0.027568291872739792,18.408058166503906,9.155890464782715
75,-151.07500000000044,0.04516719654202461,22.094707489013672,11.072528839111328
76,-58.54999999999993,-0.3235933780670166,12.66356372833252,5.987298488616943
77,36.42499999999998,0.16240079700946808,19.55655860900879,9.919940948486328
78,-86.62499999999984,0.11972188949584961,29.537343978881836,14.867749214172363
79,-140.15000000000023,-0.22207403182983398,15.428831100463867,7.472329139709473
80,-115.87499999999956,-0.06581085175275803,13.735898971557617,6.782303810119629
81,-79.37499999999935,-0.09903904795646667,21.015810012817383,10.38814926147461
82,-48.37499999999934,-0.006606660783290863,18.918315887451172,9.432279586791992
83,-153.7000000000009,-0.3041388988494873,13.24341869354248,6.298473834991455
84,-182.62500000000148,-0.06647570431232452,16.619752883911133,8.225086212158203
85,-64.6249999999994,0.06099299341440201,19.24808120727539,9.666234016418457
86,-147.17500000000075,0.08374888449907303,21.291059494018555,10.709320068359375
87,-56.67499999999974,-0.12175330519676208,14.717909812927246,7.216732501983643
88,-92.05000000000064,-0.13535600900650024,16.4689998626709,8.078579902648926
89,-138.95000000000132,0.03926921635866165,21.130502700805664,10.583806037902832
90,-108.15000000000028,0.08811811357736588,24.108184814453125,12.120829582214355
91,-82.35000000000052,0.19006800651550293,26.713342666625977,13.525047302246094
92,9.274999999999784,-0.12539200484752655,9.192723274230957,4.448901176452637
93,-141.0000000000008,0.17373555898666382,32.992828369140625,16.64824104309082
94,-137.4500000000009,0.07226226478815079,26.138994216918945,13.119953155517578
95,-121.62500000000058,-0.07165101170539856,15.327797889709473,7.569839954376221
96,-169.87500000000048,0.021056056022644043,21.27229118347168,10.635013580322266
97,-155.1750000000002,0.015477672219276428,13.87898063659668,6.932713031768799
98,-77.59999999999995,0.0339520126581192,18.340259552001953,9.181794166564941
99,-37.42499999999987,-0.13716384768486023,6.317190647125244,2.9989078044891357
100,-142.10000000000068,0.03437025099992752,25.08382797241211,12.55397891998291
